child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_PBQFOILAC,60.39675208034026,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_ZIIN4DDO1,65.55732268387918,child_age,latitude,child_observe_total,count_register_all,<BIAS>,child_enrollmend_year,child_date_year,ward_best,pri_year,child_date_months,gps_ind_Yes,child_birth_day,language_match,child_date_days,longitude
ID_CBPG7VT25,27.82416301545024,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,count_staff_time,count_staff_salary_paid,longitude,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_8AFYJGG1B,41.15264169389002,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_staff_salary,count_staff_time,longitude,count_staff_salary_paid,count_register_gender_female,pri_fees_amount_pv,count_register_gender_male,count_register_race
ID_GGTYW92VD,26.673934747578013,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,teacher_emotional_total,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_G102LDTVR,50.357830972110776,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,child_months_enrolment,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_5IZHT8FZ5,55.09327271405945,child_age,pri_fees_amount,child_observe_total,teacher_emotional_total,ward_best,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_VUPKHHLCB,35.128172016102496,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,pri_capacity,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_A99H5GKPL,40.44941168653918,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,count_register_all,pri_capacity,count_staff_salary,count_staff_time_full,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_QWDBUPQF8,39.313236943953775,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,count_staff_salary,count_staff_time,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_1V5SS3Y47,62.02034696178534,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,teacher_selfcare_total,language_match,child_height,teacher_social_total
ID_J9VLOU69M,41.88183185788519,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,count_staff_time,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_76GPHJ1VS,35.63375070717881,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,child_months_enrolment,count_register_all,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_YYUROY5ZU,48.211499573644545,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,pri_fees_amount,teacher_social_total,pri_fees_amount_pv,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_M6KR1U87G,53.5805450205267,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_QSZJT0826,43.66306894057473,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,count_staff_gender_female,teacher_emotional_total,child_months_enrolment,child_observe_total,count_staff_salary_paid,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_6EY31X83Z,62.78453228796188,child_age,teacher_emotional_total,child_observe_total,<BIAS>,ward_best,child_enrollmend_year,child_date_year,pri_year,child_date_months,gps_ind_Yes,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total
ID_H2UHKXMN7,51.154115376450484,child_age,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,ses_proxy,data_year,child_gender_Female,quintile,pri_dsd_year,child_attendance,child_birth_year,child_date_days,child_height
ID_S3DQ10BWB,48.139336504203506,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,pri_capacity,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_T9M7T0VTO,24.081967528590553,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_1LE94L5BO,30.873296180100734,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,teacher_social_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_ZD3G9RPX7,61.90497337862814,child_age,<BIAS>,child_date_year,child_enrollmend_year,pri_year,data_year,ses_proxy,child_years_in_programme,child_gender_Male,pri_dsd_year,child_birth_year,child_zha,child_birth_month,language_match,child_height
ID_WLWWNRG3J,62.96369385052635,child_age,child_observe_total,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_BB6VNOHIW,44.70120456408056,child_age,count_register_all,child_observe_total,<BIAS>,child_enrollmend_year,child_date_months,pri_year,child_date_year,ses_proxy,child_birth_year,child_birth_day,child_birth_month,child_date_days,language_match,child_height
ID_7VQ9ERIMD,48.342889940466826,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_female,pri_fees_amount_pv,count_register_gender_male,count_register_race
ID_GET30I2Y3,72.38516151949574,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_G38FI3GGL,32.80144830093687,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,count_register_all,count_staff_time,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_F58J8CD7M,43.11920531927688,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,teacher_emotional_total,child_date_year,pri_year,ses_proxy,child_zha,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_Q98RLBGJQ,52.31430887681304,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,teacher_emotional_total,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_JK0TCH9XL,62.54762190932981,count_register_gender,pri_fees_amount,child_age,count_register_race_african,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary,count_staff_time_full,count_staff_time,count_staff_salary_paid,count_register_gender_male,count_register_gender_female,pri_fees_amount_pv,count_register_race
ID_8ASTQOT08,48.40149067921054,child_age,latitude,child_observe_total,count_register_all,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,ses_proxy,child_birth_day,gps_ind_Yes,language_match,child_height,longitude
ID_DAIXG8VQB,49.34166397948664,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_5Q9PAF87W,52.90874793995175,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,ses_proxy,data_year,child_birth_year,child_birth_day,child_birth_month,language_match,child_date_days,child_height
ID_WS2YB8VYK,66.63899611979733,pri_fees_amount,child_age,child_observe_total,teacher_emotional_total,<BIAS>,child_enrollmend_year,child_date_year,ses_proxy,pri_year,child_date_months,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_3IWEW0O3E,46.15811694480279,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_U2XOVDLG1,48.71523420712924,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,child_months_enrolment,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,pri_fees_amount_pv,count_register_race
ID_BKHCVBNEA,47.894392862555804,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_S0KSAYHB2,59.85245089903648,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,pri_capacity,latitude,count_register_all,child_months_enrolment,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_VDHINNER9,50.51947263354285,count_register_gender,child_age,latitude,count_staff_gender_female,pri_fees_amount,pri_capacity,child_observe_total,count_register_all,count_staff_time,pri_fees_amount_pv,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_6OC9U347C,49.12355887787038,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,pri_fees_amount,child_observe_total,count_register_all,pri_time_open_hours,teacher_social_total,pri_fees_amount_pv,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_Z5HTGZ9OS,44.754847262841956,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,count_staff_gender_female,teacher_emotional_total,child_months_enrolment,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_U1MMHRYFM,41.63775864086501,child_age,child_observe_total,teacher_emotional_total,<BIAS>,ward_best,child_enrollmend_year,child_date_year,pri_year,child_date_months,child_birth_day,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_AODJ9E0YH,47.34216179253122,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,pri_fees_amount,teacher_social_total,count_staff_salary_paid,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_1S4F4LPR0,60.861448371916026,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,quintile,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_573B6DKR5,70.26325955449086,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_7S7FQU9MH,54.67656178769855,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,quintile,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_UOOGPEL22,32.17383129474913,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,pri_capacity,teacher_emotional_total,teacher_social_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_QBCJS17FZ,52.56476428004889,child_age,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_gender_Female,quintile,pri_dsd_year,child_birth_day,child_birth_year,child_birth_month,language_match,child_height
ID_OJSBKNYN7,48.00097161921142,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_G7VMQD6XK,54.72255480238036,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,count_register_all,count_children_precovid,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_FH5LZIC7J,69.79063847502883,child_age,child_observe_total,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_OMPX7DIAJ,44.85810895984039,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,child_observe_total,child_months_enrolment,pri_capacity,teacher_social_total,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_I1M1YE70J,55.35142136008801,count_register_gender,pri_fees_amount,count_register_race_african,child_age,latitude,count_staff_gender_female,child_observe_total,count_register_all,count_children_present,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,pri_fees_amount_pv,count_register_race
ID_EMFODA4W9,29.922106358705022,child_age,latitude,count_staff_gender_female,child_observe_total,count_register_all,<BIAS>,count_staff_salary,pri_days,child_date_months,child_height,count_staff_time_full,count_staff_time,pri_time_open_hours,count_staff_salary_paid,longitude
ID_F3SGB5LM6,54.19128381587562,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_4QNKHHDCU,70.08162758754516,child_age,child_observe_total,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_W12FG3J8G,36.36969385012987,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,teacher_emotional_total,count_register_all,child_observe_total,pri_time_open_hours,teacher_social_total,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_RBWXZHAUN,32.31994723239837,child_age,<BIAS>,child_date_year,child_enrollmend_year,pri_year,data_year,ses_proxy,child_gender_Male,pri_dsd_year,child_zha,child_birth_year,child_birth_day,child_birth_month,language_match,child_height
ID_G0VR38HL3,49.73613434928769,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,pri_year,child_date_year,ses_proxy,data_year,pri_dsd_year,child_birth_year,child_birth_day,child_birth_month,child_date_days,language_match
ID_MH2Z3C8EQ,46.36669553415268,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,quintile,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_HC685GH7D,42.24520080647702,child_age,teacher_emotional_total,<BIAS>,child_observe_total,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_ZAOYEBZX3,45.3317834992539,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,child_months_enrolment,pri_time_open_hours,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_R62V9FGXX,32.80243717247721,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,teacher_emotional_total,count_staff_gender_female,count_register_all,pri_capacity,count_staff_time,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_CHY3LK9AJ,50.90200456880718,child_age,latitude,teacher_emotional_total,child_observe_total,child_months_enrolment,<BIAS>,child_date_months,pri_year,child_birth_day,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total,longitude
ID_ZA8R58QY0,51.93634593303265,child_age,latitude,child_observe_total,count_register_all,<BIAS>,child_enrollmend_year,ward_best,child_date_year,pri_year,child_date_months,ses_proxy,gps_ind_Yes,child_birth_day,language_match,longitude
ID_NPYJ0SCOG,45.409890677049304,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,count_register_all,child_observe_total,count_staff_time,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_YLBDF36OD,41.145839049694374,count_register_gender,count_register_race_african,child_age,latitude,child_observe_total,count_register_all,count_staff_gender_female,pri_fees_amount,pri_capacity,pri_fees_amount_pv,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_8M22EZ8DW,56.77075019808301,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,ses_proxy,child_birth_month,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_CR1V5CY8Z,38.08133095721769,count_register_gender,count_register_race_african,child_age,count_staff_gender_female,count_register_all,latitude,pri_fees_amount,count_children_present,pri_capacity,longitude,pri_fees_amount_pv,count_staff_salary_paid,count_register_gender_male,count_register_gender_female,count_register_race
ID_XKEN9ZZY0,48.30568510833039,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,count_register_all,pri_time_open_hours,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_N6RG9EOFL,35.29126337490869,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,count_staff_salary,count_staff_time,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_YUVOQZRJQ,36.77653877291168,child_age,latitude,pri_fees_amount,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,teacher_selfcare_total,language_match,child_height,teacher_social_total,pri_fees_amount_pv,longitude
ID_Q3YSOSHY9,39.67989029029306,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,count_children_present,count_children_precovid,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_Y1P721TYB,39.7513963419373,count_register_gender,child_age,pri_fees_amount,latitude,count_staff_gender_female,teacher_emotional_total,child_months_enrolment,child_observe_total,count_register_all,teacher_social_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female
ID_XVF3MKLWK,48.22303660139201,child_age,latitude,pri_fees_amount,child_observe_total,teacher_emotional_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,child_date_days,language_match,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv,longitude
ID_KY9RGFH3H,30.141919214973775,child_age,count_register_all,teacher_emotional_total,<BIAS>,child_date_months,child_enrollmend_year,child_observe_total,ses_proxy,pri_year,child_date_year,child_birth_year,teacher_selfcare_total,language_match,child_date_days,teacher_social_total
ID_05GZ3G8QG,64.94707957169123,child_age,pri_fees_amount,teacher_emotional_total,child_observe_total,<BIAS>,ward_best,child_enrollmend_year,child_date_year,pri_year,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_ATLD29GM4,61.090702567321806,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,pri_year,child_date_year,ses_proxy,child_birth_year,child_date_days,child_birth_month,child_birth_day,teacher_duration,language_match,child_height
ID_LXNSLY8WK,54.40261686126256,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,teacher_emotional_total,pri_capacity,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_race,count_register_gender_male
ID_GKFAQTBXN,68.10098834436252,child_age,child_observe_total,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Female,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_DCNQXPFYQ,50.12554839299313,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_LZFZEZ1UZ,42.52348181715967,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_Z69JAK5C3,52.38971923179973,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,teacher_emotional_total,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_Z6HWZHZ4O,41.62497475115378,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_NHUNHVZOJ,47.77562965695384,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,ward_best,pri_year,child_date_months,gps_ind_Yes,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_DX8I48TH9,36.92016388629877,child_age,pri_fees_amount,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total,pri_fees_amount_pv
ID_XK9UIC7LR,41.402389881432526,child_age,teacher_emotional_total,<BIAS>,child_observe_total,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Female,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_FBWBWO13Y,47.861536294574236,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,count_staff_gender_female,teacher_emotional_total,count_register_all,count_staff_time,longitude,pri_fees_amount_pv,count_staff_salary_paid,count_register_gender_female,count_register_gender_male,count_register_race
ID_SD219IJ0D,69.03273324410661,child_age,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,ses_proxy,child_zha,data_year,child_birth_year,child_birth_day,child_birth_month,child_date_days,language_match,child_height
ID_UD600RACW,57.913333580875104,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,quintile,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_GSSEQNIK3,45.46648264344201,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,ses_proxy,child_birth_year,child_birth_month,language_match,child_date_days,teacher_selfcare_total,teacher_social_total
ID_DFUJBGUKK,38.428557288675044,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,teacher_emotional_total,pri_capacity,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_M6OPLNZ1K,45.4248833904836,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_staff_salary,teacher_social_total,count_staff_time,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_MDBHKO256,58.36876255779564,child_age,latitude,teacher_emotional_total,child_observe_total,child_months_enrolment,<BIAS>,child_date_months,child_enrollmend_year,pri_year,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total,longitude
ID_F5TYHNK23,61.97662233723612,child_age,latitude,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,pri_year,child_date_year,ses_proxy,ward_best,child_birth_month,gps_ind_Yes,language_match,child_date_days,longitude
ID_UU6V5OYDS,53.113049656793294,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_UW8ES2OWR,35.26178077016411,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,pri_fees_amount,count_register_all,child_observe_total,teacher_emotional_total,count_staff_salary_paid,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_8LDL9YPPW,58.56717491654415,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,child_birth_day,gps_ind_Yes,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_2APCP4V51,78.82755385009258,child_age,teacher_emotional_total,child_observe_total,<BIAS>,ward_best,child_enrollmend_year,child_date_year,pri_year,child_date_months,child_date_days,gps_ind_Yes,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_D51C61X90,63.9128308214816,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_YO1O7LBC0,57.29572381601626,child_age,child_observe_total,count_register_all,<BIAS>,child_enrollmend_year,child_date_months,pri_year,child_date_year,ses_proxy,child_zha,child_birth_month,child_birth_day,child_date_days,language_match,child_height
ID_GPX2F0P4M,22.486842668085135,child_age,<BIAS>,child_observe_total,child_date_year,child_enrollmend_year,teacher_emotional_total,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,teacher_selfcare_total,language_match,teacher_social_total,child_height
ID_ZDYUNX9T1,40.49491394204551,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,count_children_precovid,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_H5EXNY536,66.49935410590298,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_OU9YJPOHG,69.08014789595217,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,quintile,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_9WYQW65IX,37.89605768030221,child_age,latitude,child_observe_total,teacher_emotional_total,<BIAS>,count_register_all,child_enrollmend_year,pri_year,child_date_months,ses_proxy,language_match,child_date_days,teacher_selfcare_total,teacher_social_total,longitude
ID_66T00AP7L,55.38121772487954,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,gps_ind_Yes,child_birth_month,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
